Smax_mean,<S^2>_mean,c,dev_Smax_mean,dev_<S^2>_mean
0.117262,6.58165,0.521,0.00236765,0.112141
0.119366,6.59119,0.522,0.00237938,0.114131
0.120626,6.63751,0.523,0.00238677,0.116363
0.12202,6.65641,0.524,0.00240012,0.117886
0.123674,6.67657,0.525,0.00241507,0.120861
0.125392,6.71299,0.526,0.00241543,0.123754
0.12655,6.75877,0.527,0.00240591,0.125616
0.12772,6.81314,0.528,0.00242464,0.127849
0.128894,6.85135,0.529,0.00243669,0.129457
0.130972,6.81723,0.53,0.00248786,0.128235
0.13227,6.87533,0.531,0.0024941,0.131547
0.133904,6.8993,0.532,0.00251212,0.134406
0.135898,6.90957,0.533,0.00252639,0.137331
0.137846,6.90647,0.534,0.00255213,0.138669
0.139492,6.92716,0.535,0.00258529,0.140738
0.141428,6.92394,0.536,0.00260962,0.141013
0.142828,6.95522,0.537,0.00263716,0.143779
0.145216,6.90344,0.538,0.00266407,0.143437
0.14727,6.89157,0.539,0.00269308,0.14459
0.149222,6.85993,0.54,0.00272718,0.145185
0.150748,6.9141,0.541,0.00274616,0.148919
0.152672,6.89661,0.542,0.00278328,0.149739
0.154242,6.94993,0.543,0.00279544,0.15174
0.15616,6.96016,0.544,0.00283617,0.153654
0.15841,6.94793,0.545,0.00288087,0.157767
0.16013,6.96449,0.546,0.00290566,0.159209
0.161832,6.96905,0.547,0.00292759,0.160851
0.16382,6.98658,0.548,0.00294464,0.164353
0.165956,6.97216,0.549,0.0029657,0.165576
0.167558,7.0323,0.55,0.00297788,0.169785
0.168668,7.08329,0.551,0.00298563,0.173165
0.171616,7.06145,0.552,0.00297007,0.175518
0.17458,7.01305,0.553,0.00299343,0.177643
0.1772,6.954,0.554,0.00303768,0.175848
0.17982,6.89556,0.555,0.00307035,0.175975
0.181934,6.87963,0.556,0.00309451,0.177569
0.184436,6.85592,0.557,0.00308884,0.177637
0.186476,6.85355,0.558,0.00309347,0.179451
0.188728,6.85522,0.559,0.00308791,0.181468
0.191028,6.79978,0.56,0.00313224,0.179421
0.193522,6.75163,0.561,0.00315533,0.177884
0.19606,6.7432,0.562,0.00316542,0.17985
0.198524,6.6778,0.563,0.00316051,0.176113
0.200584,6.66444,0.564,0.00316457,0.177814
0.203512,6.57584,0.565,0.00319919,0.177844
0.207232,6.44769,0.566,0.0032232,0.177412
0.210376,6.38407,0.567,0.00321398,0.178279
0.21351,6.30893,0.568,0.00323572,0.178656
0.216228,6.27516,0.569,0.00322489,0.179171
0.21817,6.30548,0.57,0.00322905,0.182871
0.220344,6.29493,0.571,0.00325325,0.186135
0.222462,6.27235,0.572,0.00325134,0.186814
0.224448,6.31557,0.573,0.00324299,0.195012
0.226976,6.26993,0.574,0.00326563,0.194477
0.23032,6.13345,0.575,0.00328855,0.186172
0.232558,6.12884,0.576,0.00326505,0.188087
0.23487,6.09668,0.577,0.00326748,0.189522
0.236806,6.09852,0.578,0.00327653,0.191037
0.239014,6.10999,0.579,0.00328146,0.194771
0.242218,5.96573,0.58,0.00329332,0.192242
0.24442,5.97251,0.581,0.00328944,0.193347
0.246686,5.97281,0.582,0.00329282,0.196539
0.24939,5.88924,0.583,0.00327422,0.192346
0.251908,5.86543,0.584,0.00327059,0.193554
0.254826,5.83191,0.585,0.00324183,0.195933
0.257268,5.81769,0.586,0.00321604,0.198664
0.259148,5.84692,0.587,0.0032146,0.201919
0.261722,5.80379,0.588,0.00319974,0.203547
0.264472,5.73586,0.589,0.00319964,0.201891
0.267468,5.7111,0.59,0.00317931,0.204253
0.270252,5.6954,0.591,0.00316273,0.209981
0.273264,5.62295,0.592,0.00309278,0.206056
0.275592,5.5621,0.593,0.00310274,0.204141
0.277732,5.5157,0.594,0.00308572,0.201004
0.280232,5.51207,0.595,0.00307469,0.203633
0.282992,5.47637,0.596,0.00306407,0.207324
0.285678,5.38818,0.597,0.00306275,0.204906
0.288586,5.33139,0.598,0.00306215,0.204837
0.291664,5.2209,0.599,0.0030252,0.19583
0.293862,5.20439,0.6,0.00302679,0.197742
0.29717,5.09871,0.601,0.00300034,0.1999
0.30056,4.98757,0.602,0.0030084,0.19829
0.302668,4.98379,0.603,0.0030117,0.200754
0.304868,4.9858,0.604,0.00299795,0.204927
0.307758,4.90539,0.605,0.00299569,0.205412
0.310198,4.8424,0.606,0.00297716,0.203688
0.312776,4.80432,0.607,0.00295441,0.20441
0.315024,4.80325,0.608,0.00295265,0.208436
0.317604,4.70432,0.609,0.00290706,0.200354
0.32048,4.6032,0.61,0.00288797,0.191511
0.32374,4.51697,0.611,0.00283631,0.188742
0.325908,4.50707,0.612,0.00283005,0.190726
0.328816,4.38094,0.613,0.00280221,0.175839
0.331468,4.32027,0.614,0.00276352,0.173338
0.33379,4.27919,0.615,0.00274972,0.169974
0.33683,4.16617,0.616,0.00272913,0.167675
0.339436,4.1313,0.617,0.00269017,0.167621
0.34168,4.09696,0.618,0.00268145,0.167622
0.344018,4.06609,0.619,0.00265881,0.169835
0.346238,4.01459,0.62,0.00262898,0.168953
0.348368,3.96318,0.621,0.0026294,0.165688
0.350774,3.92081,0.622,0.00261996,0.165392
0.353498,3.85857,0.623,0.00258263,0.166907
0.355696,3.82959,0.624,0.00256953,0.167986
0.358216,3.76562,0.625,0.00254496,0.165808
0.361354,3.63092,0.626,0.00248699,0.15366
0.363796,3.59259,0.627,0.00245764,0.152765
0.365642,3.58432,0.628,0.00245372,0.153863
0.367852,3.54908,0.629,0.00241991,0.153615
0.370306,3.4969,0.63,0.00239219,0.14719
0.37239,3.42727,0.631,0.00232555,0.137573
0.374906,3.37777,0.632,0.00229355,0.134281
0.376562,3.39341,0.633,0.00227249,0.137886
0.379002,3.35988,0.634,0.00227018,0.139061
0.380754,3.34767,0.635,0.00226264,0.13976
0.382732,3.33016,0.636,0.00224613,0.13852
0.385464,3.2188,0.637,0.0021955,0.125915
0.388186,3.14327,0.638,0.00216146,0.118319
0.39059,3.08938,0.639,0.0021548,0.114497
0.392694,3.04359,0.64,0.00215121,0.111005
0.395042,2.97066,0.641,0.0021194,0.0964024
0.39726,2.91256,0.642,0.00207707,0.0908572
0.399028,2.90547,0.643,0.00207208,0.0935099
0.400742,2.90423,0.644,0.00207808,0.0941123
0.403014,2.86582,0.645,0.00207073,0.0937824
0.405378,2.80989,0.646,0.00203716,0.0880952
0.40714,2.80018,0.647,0.00203191,0.0884013
0.409108,2.76906,0.648,0.00201435,0.0876974
0.4112,2.74856,0.649,0.00199301,0.0878688
0.413092,2.72912,0.65,0.00199857,0.0878164
0.415764,2.6436,0.651,0.00192923,0.0736101
0.418468,2.57428,0.652,0.00190867,0.0685562
0.420624,2.53926,0.653,0.00190924,0.0677912
0.422234,2.53879,0.654,0.00190132,0.069224
0.42409,2.52925,0.655,0.00188568,0.0706641
0.42581,2.51958,0.656,0.00187522,0.070924
0.428152,2.46216,0.657,0.00185667,0.0673861
0.429932,2.45435,0.658,0.00185234,0.0674848
0.431754,2.44991,0.659,0.00184015,0.0683662
0.433808,2.44365,0.66,0.00181156,0.0712083
0.435988,2.42901,0.661,0.00179756,0.0722005
0.437696,2.41567,0.662,0.00178747,0.0723827
0.439636,2.38768,0.663,0.00177447,0.0716756
0.44125,2.3768,0.664,0.00177006,0.0718913
0.443502,2.33453,0.665,0.00174987,0.0691018
0.445732,2.28513,0.666,0.00171372,0.0643649
0.447656,2.26002,0.667,0.00170863,0.0638928
0.449578,2.24413,0.668,0.00168312,0.0640189
0.451548,2.21585,0.669,0.00166432,0.0627443
0.45373,2.16441,0.67,0.00163008,0.0559967
0.455922,2.13833,0.671,0.00159957,0.0554432
0.457608,2.11757,0.672,0.00159658,0.054641
0.459574,2.10027,0.673,0.00158768,0.0550906
0.46158,2.06611,0.674,0.00156878,0.0506207
0.463534,2.04518,0.675,0.00155131,0.0497664
0.465324,2.02128,0.676,0.00150654,0.0472533
0.467136,2.01114,0.677,0.00149359,0.0471673
0.46876,1.99999,0.678,0.00149187,0.0473407
0.470458,1.99283,0.679,0.00148885,0.0482267
0.472044,1.98706,0.68,0.00148424,0.0482882
0.473752,1.97506,0.681,0.00148469,0.0485786
0.475842,1.95321,0.682,0.00148492,0.0482744
0.478158,1.90787,0.683,0.00146307,0.0451008
0.480042,1.88609,0.684,0.00145193,0.0441563
0.48219,1.86505,0.685,0.00143665,0.0439868
0.484122,1.84273,0.686,0.0014218,0.042647
0.48584,1.83362,0.687,0.00140389,0.0427733
0.487374,1.82391,0.688,0.00140603,0.0428305
0.488972,1.81159,0.689,0.00139277,0.043083
0.490606,1.78918,0.69,0.00137739,0.0417295
0.492148,1.77943,0.691,0.00136532,0.0412716
0.493588,1.77318,0.692,0.00136152,0.0413134
0.495212,1.75739,0.693,0.00134457,0.0387208
0.497384,1.72458,0.694,0.00132363,0.0376574
0.499024,1.71442,0.695,0.00132279,0.0378081
0.500518,1.70727,0.696,0.00130843,0.0378424
0.502336,1.68923,0.697,0.0012784,0.0364543
0.504326,1.65641,0.698,0.00124655,0.0332748
0.506048,1.64059,0.699,0.00124286,0.0330473
0.507706,1.63235,0.7,0.00124542,0.0334023
0.50929,1.6223,0.701,0.00123103,0.0329456
0.510908,1.61603,0.702,0.00122874,0.0331615
0.512802,1.59522,0.703,0.00121956,0.0322774
0.514278,1.58669,0.704,0.00122867,0.0325072
0.515504,1.58427,0.705,0.00123477,0.0326438
0.517,1.57672,0.706,0.00122885,0.0324683
0.518572,1.5653,0.707,0.00121428,0.0320637
0.520256,1.5427,0.708,0.00120576,0.030104
0.52148,1.54481,0.709,0.00120387,0.0310217
0.522918,1.53845,0.71,0.0012011,0.0310727
0.524444,1.53493,0.711,0.00119058,0.0320105
0.526136,1.51169,0.712,0.00118172,0.0300134
0.527858,1.49335,0.713,0.00117338,0.029168
0.52929,1.48609,0.714,0.00116973,0.0291259
0.530638,1.48328,0.715,0.00116387,0.0293293
0.532348,1.46768,0.716,0.00116806,0.0289534
0.533838,1.46088,0.717,0.00116832,0.029169
0.535278,1.45203,0.718,0.00116122,0.0291949
0.536542,1.44897,0.719,0.00115613,0.0289473
0.53815,1.44077,0.72,0.00114953,0.0295008
0.539658,1.42844,0.721,0.00115399,0.0293787
0.541068,1.42133,0.722,0.00115365,0.0293973
0.542572,1.4111,0.723,0.0011504,0.0293461
0.543938,1.40092,0.724,0.00114429,0.0289111
0.545418,1.38625,0.725,0.00113393,0.0285604
0.546942,1.37293,0.726,0.00112614,0.0282416
0.548266,1.36574,0.727,0.00112251,0.0280102
0.550008,1.34451,0.728,0.00108593,0.0257335
0.551554,1.32235,0.729,0.00106807,0.02297
0.552894,1.31047,0.73,0.0010513,0.022221
0.554314,1.29705,0.731,0.00104141,0.0213332
0.555842,1.28908,0.732,0.00103986,0.0214924
0.55727,1.28024,0.733,0.00102529,0.0211229
0.558578,1.27542,0.734,0.00102582,0.0211961
0.55991,1.26989,0.735,0.00102468,0.0212109
0.561424,1.25899,0.736,0.0010262,0.0210285
0.563056,1.24648,0.737,0.00100983,0.020555
0.564416,1.23422,0.738,0.00100273,0.0198283
0.56589,1.22719,0.739,0.00100677,0.0198786
0.567218,1.22184,0.74,0.00101713,0.0199813
0.568394,1.2143,0.741,0.00101391,0.0198388
0.569584,1.21006,0.742,0.00100806,0.0197872
0.571054,1.19985,0.743,0.000998575,0.0196799
0.572282,1.19621,0.744,0.000992047,0.0196234
0.573826,1.18297,0.745,0.000977658,0.0188567
0.57538,1.17559,0.746,0.000971538,0.019573
0.576818,1.16304,0.747,0.000979997,0.0186696
0.57798,1.15866,0.748,0.000970284,0.0185953
0.579244,1.15249,0.749,0.000972228,0.0184659
0.58071,1.14116,0.75,0.000971479,0.0181741
0.581876,1.13631,0.751,0.000966361,0.0181313
0.583146,1.13096,0.752,0.000962758,0.0181266
0.58436,1.12786,0.753,0.000967639,0.0182836
0.58579,1.11806,0.754,0.000958261,0.018112
0.586984,1.11186,0.755,0.000947195,0.0175621
0.588198,1.10509,0.756,0.000947913,0.0174468
0.589574,1.09654,0.757,0.000936899,0.0172816
0.59093,1.08517,0.758,0.000931249,0.0168071
0.59209,1.08328,0.759,0.000929466,0.0169207
0.593512,1.07528,0.76,0.000926226,0.0168118
0.59474,1.06664,0.761,0.000922557,0.0160639
0.595908,1.06256,0.762,0.00091578,0.0159836
0.597074,1.05769,0.763,0.000915746,0.0158296
0.598234,1.054,0.764,0.00091433,0.0158301
0.599398,1.04923,0.765,0.000906785,0.0157403
0.600792,1.03411,0.766,0.000893365,0.0127865
0.602064,1.02574,0.767,0.000893252,0.0127221
0.603216,1.01996,0.768,0.000892334,0.0125755
0.604288,1.01636,0.769,0.000887627,0.0123752
0.60568,1.00959,0.77,0.000893896,0.0123097
0.606756,1.00674,0.771,0.000892157,0.0123111
0.608128,0.996332,0.772,0.000891568,0.0119223
0.60933,0.991746,0.773,0.000893796,0.0119048
0.61054,0.986452,0.774,0.000890638,0.0118574
0.611758,0.97983,0.775,0.000888199,0.0116294
0.612956,0.974408,0.776,0.000885671,0.0114069
0.614276,0.967516,0.777,0.000885972,0.011359
0.615638,0.95823,0.778,0.000876048,0.0111901
0.61671,0.952058,0.779,0.000867089,0.0108752
0.617828,0.948132,0.78,0.000869389,0.0107995
0.618756,0.946464,0.781,0.000872474,0.0108505
0.620078,0.937814,0.782,0.000866601,0.0104756
0.621216,0.932272,0.783,0.000857612,0.0102832
0.622208,0.930248,0.784,0.000859194,0.0103395
0.62357,0.923854,0.785,0.000852427,0.0101398
0.624772,0.918472,0.786,0.00085375,0.0101528
0.62608,0.912124,0.787,0.000855272,0.0101411
0.627218,0.907922,0.788,0.000857365,0.0101612
0.62834,0.90286,0.789,0.000857367,0.0101081
0.629482,0.89867,0.79,0.00085087,0.01005
0.630526,0.89577,0.791,0.000856559,0.0101464
0.63172,0.89066,0.792,0.000848195,0.0100082
0.632862,0.886442,0.793,0.000835033,0.00997311
0.634104,0.881536,0.794,0.000831737,0.00999239
0.635036,0.878724,0.795,0.000829326,0.00998803
0.636102,0.872606,0.796,0.000823954,0.00955556
0.637326,0.864982,0.797,0.000821675,0.00920931
0.638268,0.862524,0.798,0.000820445,0.00921999
0.639312,0.859656,0.799,0.00081972,0.00924709
0.640456,0.85428,0.8,0.00081936,0.00924865
0.641556,0.847968,0.801,0.000815338,0.00908811
0.642444,0.8456,0.802,0.000813472,0.00911155
0.643474,0.841266,0.803,0.000813165,0.00909362
0.644384,0.838924,0.804,0.000815615,0.00912195
0.645626,0.83143,0.805,0.000819519,0.00912858
0.646668,0.828152,0.806,0.000820213,0.00914646
0.647768,0.824484,0.807,0.000818374,0.00915753
0.648864,0.820052,0.808,0.000820706,0.00912879
0.649862,0.815798,0.809,0.000816443,0.00907492
0.650956,0.81156,0.81,0.000818628,0.00907769
0.651902,0.808506,0.811,0.000815035,0.00918309
0.652832,0.805144,0.812,0.000810517,0.00910437
0.654054,0.798958,0.813,0.000804844,0.0089112
0.655006,0.793662,0.814,0.000807428,0.00872354
0.655922,0.791106,0.815,0.000811732,0.00875605
0.656882,0.788962,0.816,0.000812073,0.00881315
0.657818,0.786086,0.817,0.000813391,0.00882239
0.658892,0.78108,0.818,0.000812957,0.0088141
0.659932,0.777132,0.819,0.000809348,0.0087321
0.660808,0.77508,0.82,0.00081147,0.00875093
0.661908,0.768952,0.821,0.000804735,0.00850619
0.663048,0.765028,0.822,0.000795117,0.00854862
0.663978,0.76263,0.823,0.000790902,0.00854588
0.665022,0.75945,0.824,0.000790684,0.00854533
0.66579,0.758298,0.825,0.000792588,0.0085464
0.666928,0.752064,0.826,0.000789285,0.00841586
0.667888,0.748532,0.827,0.000789159,0.00837677
0.668898,0.743454,0.828,0.000787003,0.00823181
0.669972,0.739492,0.829,0.000789393,0.00825343
0.670808,0.737728,0.83,0.000786824,0.00825298
0.671692,0.734352,0.831,0.000786679,0.00824632
0.672538,0.732318,0.832,0.000784924,0.00828574
0.673426,0.72937,0.833,0.000779096,0.00820386
0.674482,0.722466,0.834,0.000773454,0.00782374
0.675438,0.718654,0.835,0.000779906,0.00786738
0.676402,0.716046,0.836,0.00077338,0.00778298
0.67743,0.71211,0.837,0.000767753,0.00771352
0.678374,0.708278,0.838,0.000762958,0.00759562
0.679404,0.704444,0.839,0.000758488,0.00753728
0.680244,0.702072,0.84,0.000758509,0.00759036
0.681198,0.698854,0.841,0.000756846,0.00758534
0.682268,0.694352,0.842,0.000758524,0.00756449
0.683304,0.689456,0.843,0.000757662,0.00745663
0.684066,0.687854,0.844,0.00075468,0.00747026
0.685018,0.684458,0.845,0.000749329,0.00736323
0.685832,0.6825,0.846,0.000747425,0.00743324
0.686686,0.680566,0.847,0.000743775,0.00741606
0.68757,0.677602,0.848,0.000746311,0.00738565
0.688382,0.675382,0.849,0.000748471,0.00742838
0.689208,0.672848,0.85,0.000746445,0.0074072
0.690196,0.667944,0.851,0.000750345,0.00729143
0.69111,0.665074,0.852,0.000750388,0.00729313
0.691902,0.66305,0.853,0.000748766,0.00730276
0.692672,0.661348,0.854,0.000748953,0.00729213
0.69349,0.659654,0.855,0.000749709,0.00736238
0.694626,0.654858,0.856,0.000748929,0.00726939
0.695474,0.651782,0.857,0.000749323,0.00726034
0.696302,0.649298,0.858,0.000742383,0.00721966
0.69718,0.646908,0.859,0.000747136,0.00731379
0.698092,0.643908,0.86,0.000750267,0.00728668
0.69881,0.64215,0.861,0.0007557,0.00728709
0.69968,0.639872,0.862,0.000758579,0.00732035
0.700654,0.635326,0.863,0.000755652,0.00716257
0.701498,0.633078,0.864,0.000753825,0.00716083
0.702282,0.630262,0.865,0.00075257,0.00715678
0.703122,0.62731,0.866,0.000749449,0.00712436
0.703872,0.626052,0.867,0.000744809,0.00716346
0.704724,0.62326,0.868,0.000736672,0.00710639
0.70562,0.62054,0.869,0.000733662,0.00709282
0.706488,0.616444,0.87,0.000731652,0.00698856
0.707392,0.612704,0.871,0.000730232,0.0069789
0.70831,0.609734,0.872,0.000732561,0.00700365
0.709286,0.605654,0.873,0.000729565,0.00689145
0.71011,0.602802,0.874,0.000724191,0.00681009
0.71106,0.598352,0.875,0.000720955,0.00666751
0.711842,0.595138,0.876,0.000726384,0.0065509
0.712776,0.59012,0.877,0.000725816,0.00629248
0.71358,0.587784,0.878,0.000720865,0.00623837
0.714326,0.585558,0.879,0.000721421,0.00626069
0.715176,0.58288,0.88,0.0007165,0.00620094
0.71605,0.579902,0.881,0.000711181,0.00609025
0.716948,0.575432,0.882,0.000714927,0.00607138
0.717804,0.572632,0.883,0.00071005,0.00604535
0.718608,0.56892,0.884,0.000713806,0.00600874
0.719464,0.565344,0.885,0.000699253,0.00580858
0.720366,0.56091,0.886,0.000697105,0.00567384
0.721162,0.558718,0.887,0.00069753,0.00566957
0.721914,0.556646,0.888,0.000698195,0.00567407
0.722738,0.554734,0.889,0.000699713,0.00569578
0.723652,0.551448,0.89,0.000696972,0.00564129
0.724494,0.549042,0.891,0.000697735,0.0056286
0.725272,0.546752,0.892,0.000692001,0.0055767
0.726044,0.544408,0.893,0.000691926,0.00553508
0.726974,0.541126,0.894,0.000690638,0.00551052
0.7277,0.539176,0.895,0.000686267,0.00551551
0.72863,0.536366,0.896,0.000681436,0.00551245
0.72944,0.533784,0.897,0.000680779,0.00549848
0.730328,0.529708,0.898,0.000679178,0.00544083
0.73118,0.526788,0.899,0.000669136,0.00535262
0.731876,0.524908,0.9,0.000669137,0.00533158
0.732662,0.522526,0.901,0.00066531,0.0053095
0.733332,0.521028,0.902,0.000665053,0.00529492
0.73424,0.517548,0.903,0.000667323,0.00528917
0.73493,0.516026,0.904,0.000667567,0.00528692
0.735634,0.513926,0.905,0.000669998,0.00529545
0.736508,0.510232,0.906,0.000663092,0.00525446
0.737196,0.508192,0.907,0.000659181,0.00517657
0.737988,0.505176,0.908,0.000652266,0.00504874
0.73884,0.500828,0.909,0.000644997,0.00477559
0.739548,0.498784,0.91,0.000644464,0.00472064
0.740272,0.496496,0.911,0.000641001,0.00468645
0.741074,0.493722,0.912,0.000645317,0.0046766
0.74188,0.490212,0.913,0.00064786,0.00450821
0.742514,0.488942,0.914,0.000646554,0.00448404
0.74328,0.48616,0.915,0.0006441,0.00439149
0.744002,0.483818,0.916,0.000642375,0.00436194
0.74476,0.481692,0.917,0.000639072,0.00434093
0.745486,0.479942,0.918,0.000639899,0.00433389
0.746336,0.476832,0.919,0.00063886,0.00432356
0.747058,0.474806,0.92,0.000641102,0.0043403
0.747782,0.472566,0.921,0.000642937,0.0043179
0.748486,0.470882,0.922,0.000638952,0.00430278
0.74935,0.467802,0.923,0.000632968,0.00421162
0.75004,0.465532,0.924,0.000631451,0.00413697
0.75074,0.463276,0.925,0.000631118,0.00408305
0.75139,0.46223,0.926,0.000632896,0.0041695
0.752106,0.46029,0.927,0.000633214,0.00417297
0.752926,0.457662,0.928,0.000631372,0.00413209
0.753676,0.455228,0.929,0.000632536,0.00410569
0.75431,0.453806,0.93,0.000629422,0.00411251
0.754942,0.452542,0.931,0.000635576,0.0041777
0.75558,0.451036,0.932,0.000633892,0.00415632
0.756278,0.448574,0.933,0.000630559,0.00403414
0.75696,0.446924,0.934,0.000625494,0.0040478
0.757578,0.445102,0.935,0.000626112,0.00402943
0.75821,0.443254,0.936,0.000629651,0.00403773
0.758852,0.441732,0.937,0.000629518,0.00404442
0.75946,0.44046,0.938,0.000627014,0.00405142
0.76013,0.439026,0.939,0.000625761,0.00403922
0.760794,0.437606,0.94,0.00062287,0.00401703
0.761388,0.436224,0.941,0.000622545,0.00402724
0.762128,0.433552,0.942,0.000618654,0.00395097
0.763066,0.429606,0.943,0.000616242,0.00384312
0.763804,0.427156,0.944,0.000614882,0.00382394
0.764392,0.425804,0.945,0.000616114,0.0038395
0.765046,0.424254,0.946,0.000617104,0.00385866
0.765678,0.42241,0.947,0.000611805,0.00378013
0.766278,0.421238,0.948,0.000609742,0.00377207
0.766912,0.419732,0.949,0.000608122,0.00376217
0.76759,0.417606,0.95,0.000606448,0.00364168
0.768204,0.416192,0.951,0.000606944,0.00363472
0.76884,0.414704,0.952,0.000605715,0.00362501
0.769564,0.412256,0.953,0.000605853,0.00351434
0.770162,0.410758,0.954,0.000607376,0.0034853
0.77085,0.408562,0.955,0.000604465,0.00346509
0.771506,0.406794,0.956,0.000605972,0.00344531
0.772136,0.405132,0.957,0.00060091,0.00343461
0.7728,0.403228,0.958,0.000597771,0.00340023
0.773428,0.401096,0.959,0.000601456,0.00335726
0.774026,0.399622,0.96,0.000600303,0.00332636
0.774606,0.398118,0.961,0.000602704,0.00332298
0.775252,0.395832,0.962,0.000603086,0.00329406
0.775808,0.394696,0.963,0.00060303,0.00329132
0.776368,0.393736,0.964,0.000599092,0.00329778
0.77695,0.392886,0.965,0.000596784,0.00331537
0.777546,0.391834,0.966,0.000594639,0.00330418
0.77817,0.390274,0.967,0.000596068,0.00329694
0.778774,0.388754,0.968,0.00059461,0.00328576
0.779384,0.387152,0.969,0.000594815,0.00328608
0.780094,0.384682,0.97,0.000590779,0.00324202
0.780688,0.383244,0.971,0.000586301,0.00321008
0.781264,0.381632,0.972,0.000582625,0.00318459
0.781864,0.38008,0.973,0.00058117,0.00316648
0.782478,0.378498,0.974,0.000582265,0.00311079
0.783146,0.37601,0.975,0.000577752,0.00298622
0.783788,0.374684,0.976,0.000578082,0.00299604
0.784424,0.372608,0.977,0.000578922,0.00294792
0.785014,0.371342,0.978,0.000580011,0.00294865
0.785572,0.370264,0.979,0.000579622,0.00294164
0.786088,0.36898,0.98,0.000576237,0.00291597
0.786638,0.367786,0.981,0.000576936,0.00292828
0.787192,0.366728,0.982,0.000576777,0.00293457
0.787736,0.365148,0.983,0.000574541,0.00289687
0.788284,0.36364,0.984,0.000569434,0.0028821
0.7888,0.36274,0.985,0.000566485,0.00287161
0.78931,0.362086,0.986,0.000565519,0.00288258
0.789936,0.36042,0.987,0.000563236,0.00285449
0.790472,0.359364,0.988,0.000560291,0.00283558
0.791132,0.357228,0.989,0.000558481,0.00281783
0.791652,0.356232,0.99,0.000560973,0.00283567
0.792162,0.355194,0.991,0.000563783,0.00284498
0.792762,0.353322,0.992,0.000561278,0.0027771
0.793366,0.35137,0.993,0.000562994,0.00275586
0.793902,0.350154,0.994,0.000563194,0.00276484
0.794466,0.34865,0.995,0.000564872,0.00277005
0.795098,0.34699,0.996,0.000563635,0.00272497
0.795644,0.345912,0.997,0.000561278,0.00271808
0.796248,0.344312,0.998,0.000559492,0.00268136
0.796758,0.34303,0.999,0.000559063,0.00266716
0.797356,0.341508,1,0.00055689,0.00266163
